DEPTH,CAL,AC,GR,SP
2255.2031,24.042,218.523,104.296,87.455
2255.3281,24.058,216.576,104.289,87.666
2255.4531,24.065,216.029,102.751,87.723
2255.5781,24.081,217.399,98.398,87.797
2255.7031,24.098,219.424,95.859,87.787
2255.8281,24.105,219.766,96.025,87.761
2255.9531,24.116,219.896,98.911,87.68
2256.0781,24.123,222.312,104.8,87.573
2256.2031,24.125,226.172,109.96,87.534
2256.3281,24.128,238.93,125.995,87.493
2256.4531,24.149,255.411,146.141,87.519
2256.5781,24.174,265.047,155.56,87.546
2256.7031,24.24,279.946,169.958,87.565
2256.8281,24.268,281.193,174.203,87.527
2256.9531,24.298,276.642,175.807,87.378
2257.0781,24.318,279.601,171.862,87.136
2257.2031,24.331,283.253,170.826,87.026
2257.3281,24.359,285.751,173.081,86.9
2257.4531,24.382,282.799,172.734,86.936
2257.5781,24.4,279.473,167.078,87.02
2257.7031,24.459,263.091,144.047,87.364
2257.8281,24.531,239.094,118.354,87.874
2257.9531,24.563,230.518,109.722,88.166
2258.0781,24.608,224.122,103.141,88.77
2258.2031,24.631,223.9,103.61,89.376
2258.3281,24.635,224.254,103.966,89.659
2258.4531,24.633,226.588,104.095,90.19
2258.5781,24.63,229.211,104.918,90.428
2258.7031,24.634,237.36,110.784,90.851
2258.8281,24.659,242.832,120.398,91.29
2258.9531,24.676,242.663,123.654,91.529
2259.0781,24.704,238.798,120.767,92.126
2259.2031,24.717,231.752,107.228,92.848
2259.3281,24.718,227.596,100.166,93.228
2259.4531,24.71,222.62,91.382,93.892
2259.5781,24.68,223.116,89.638,94.324
2259.7031,24.657,223.703,89.943,94.462
2259.8281,24.594,223.612,90.521,94.579
2259.9531,24.556,222.931,90.393,94.612
2260.0781,24.466,221.113,89.254,94.7
2260.2031,24.369,219.331,87.839,94.821
2260.3281,24.326,218.622,87.503,94.901
2260.4531,24.258,217.104,88.029,95.128
2260.5781,24.192,216.579,89.578,95.42
2260.7031,24.149,217.33,90.625,95.565
2260.8281,24.023,218.656,93.076,95.842
2260.9531,23.854,216.675,95.035,96.06
2261.0781,23.764,214.773,95.09,96.129
2261.2031,23.605,208.835,92.905,96.208
2261.3281,23.501,203.092,90.404,96.286
2261.4531,23.472,203.561,90.548,96.344
2261.5781,23.457,211.905,95.584,96.558
2261.7031,23.472,216.757,100.168,96.728
2261.8281,23.531,222.298,107.81,97.207
2261.9531,23.585,222.108,104.69,97.838
2262.0781,23.595,221.965,98.712,98.223
2262.2031,23.571,222.309,84.488,99.139
2262.3281,23.511,230.233,76.949,100.214
2262.4531,23.484,245.818,78.381,100.785
2262.5781,23.531,290.295,95.847,101.89
2262.7031,23.816,307.286,131.063,102.744
2262.8281,23.974,307.541,150.408,103.015
2262.9531,24.058,305.035,178.295,103.313
2263.0781,23.776,281.581,185.755,103.387
2263.2031,23.595,267.216,184.664,103.418
2263.3281,23.36,256.145,181.997,103.605
2263.4531,23.303,256.679,182.066,103.759
2263.5781,23.216,255.713,184.565,104.222
2263.7031,23.104,255.571,190.103,104.852
2263.8281,23.033,262.47,194.21,105.201
2263.9531,22.941,285.058,202.782,105.895
2264.0781,22.959,291.09,202.56,106.478
2264.2031,22.982,287.322,194.862,106.701
2264.3281,22.968,271.623,162.756,106.926
2264.4531,22.873,237.194,121.304,106.873
2264.5781,22.829,219.934,103.983,106.786
2264.7031,22.784,203.487,84.202,106.588
2264.8281,22.775,201.087,80.821,106.486
2264.9531,22.781,200.526,81.422,106.325
2265.0781,22.817,203.117,85.496,106.218
2265.2031,22.843,204.113,87.542,106.177
2265.3281,22.881,225.812,90.671,106.072
2265.4531,22.908,282.678,94.704,105.916
2265.5781,22.958,307.631,98.593,105.794
2265.7031,23.123,330.375,109.351,105.346
2265.8281,23.199,326.231,117.359,104.514
2265.9531,23.164,310.594,118.32,103.896
2266.0781,23.044,255.421,115.837,102.295
2266.2031,23.037,212.768,112.536,100.481
2266.3281,23.077,204.767,111.337,99.626
2266.4531,23.174,201.395,110.973,98.244
2266.5781,23.224,200.929,111.927,97.779
2266.7031,23.32,202.646,114.866,97.418
2266.8281,23.406,207.184,117.38,97.688
2266.9531,23.446,208.808,118.349,97.991
2267.0781,23.52,210.362,120.265,98.89
2267.2031,23.585,211.108,121.367,100.031
2267.3281,23.615,211.063,121.199,100.648
2267.4531,23.679,210.369,120.593,101.939
2267.5781,23.756,210.577,120.305,103.443
2267.7031,23.797,211.169,120.19,104.327
2267.8281,23.878,212.366,120.411,106.477
2267.9531,23.915,212.84,120.444,107.735
2268.0781,23.982,213.628,119.324,110.397
2268.2031,24.035,213.737,117.591,112.955
2268.3281,24.058,213.577,117.475,114.058
2268.4531,24.099,213.82,118.798,115.714
2268.5781,24.139,214.952,119.582,116.488
2268.7031,24.158,215.552,119.363,116.522
2268.8281,24.193,216.651,119.257,115.78
2268.9531,24.217,217.361,120.542,113.646
2269.0781,24.224,217.371,120.964,112.111
2269.2031,24.227,216.774,119.754,108.588
2269.3281,24.227,215.841,117.021,105.31
2269.4531,24.226,215.389,115.604,104.016
2269.5781,24.223,214.675,113.775,102.483
2269.7031,24.218,214.482,113.367,102.274
2269.8281,24.205,214.761,112.615,102.695
2269.9531,24.196,215.957,111.966,103.727
2270.0781,24.195,216.542,111.736,104.322
2270.2031,24.194,217.158,111.521,105.472
2270.3281,24.185,217.701,112.109,106.292
2270.4531,24.176,218.213,112.621,106.519
2270.5781,24.147,219.275,114.27,106.641
2270.7031,24.104,219.538,116.057,106.52
2270.8281,24.077,219.427,116.521,106.465
2270.9531,24.015,218.783,116.087,106.501
2271.0781,23.983,217.951,115.087,106.578
2271.2031,23.924,215.235,112.586,106.719
2271.3281,23.877,212.915,110.83,106.775
2271.4531,23.859,212.32,110.253,106.747
2271.5781,23.834,212.22,109.018,106.537
2271.7031,23.812,213.899,108.56,105.946
2271.8281,23.8,215.579,109.537,105.463
2271.9531,23.778,220.037,113.515,104.107
2272.0781,23.765,223.158,116.11,102.311
2272.2031,23.761,223.534,115.897,101.362
2272.3281,23.758,222.996,113.787,99.748
2272.4531,23.762,221.572,112.95,98.81
2272.5781,23.77,220.649,113.696,98.598
2272.7031,23.798,219.674,116.634,98.539
2272.8281,23.812,219.731,118.037,98.613
2272.9531,23.82,219.617,118.872,98.762
2273.0781,23.796,218.528,116.731,98.783
2273.2031,23.778,217.877,115.244,98.759
2273.3281,23.748,216.978,113.931,98.687
2273.4531,23.737,217.041,114.996,98.58
2273.5781,23.737,217.456,115.682,98.507
2273.7031,23.738,218.635,116.387,98.331
2273.8281,23.734,219.31,116.278,98.168
2273.9531,23.73,219.346,116.057,98.092
2274.0781,23.727,219.129,115.188,97.987
2274.2031,23.73,218.633,115.489,97.914
2274.3281,23.732,218.425,116.395,97.888
2274.4531,23.739,218.385,117.584,97.852
2274.5781,23.744,218.538,117.318,97.837
2274.7031,23.755,219.301,115.801,97.872
2274.8281,23.769,220.197,113.949,98.01
2274.9531,23.776,220.304,112.977,98.089
2275.0781,23.791,220.001,111.448,98.216
2275.2031,23.807,219.38,111.907,98.252
2275.3281,23.817,218.8,112.491,98.225
2275.4531,23.84,217.394,112.954,98.068
2275.5781,23.859,216.735,112.976,97.837
2275.7031,23.865,216.769,113.029,97.741
2275.8281,23.868,217.12,113.168,97.57
2275.9531,23.868,217.35,113.217,97.493
2276.0781,23.861,218.015,113.661,97.397
2276.2031,23.844,218.758,114.945,97.368
2276.3281,23.83,219.072,115.473,97.367
2276.4531,23.794,219.672,115.697,97.4
2276.5781,23.76,220.355,115.285,97.488
2276.7031,23.749,220.663,115.028,97.54
2276.8281,23.737,220.892,114.882,97.679
2276.9531,23.733,220.572,114.618,97.82
2277.0781,23.731,220.241,114.165,97.902
2277.2031,23.73,219.347,113.53,98.058
2277.3281,23.733,218.98,114.149,98.214
2277.4531,23.735,219.055,114.547,98.287
2277.5781,23.733,219.146,114.323,98.443
2277.7031,23.73,219.245,113.929,98.524
2277.8281,23.719,219.898,114.536,98.695
2277.9531,23.685,220.233,116.248,98.864
2278.0781,23.648,220.105,116.394,98.934
2278.2031,23.548,219.824,115.234,99.045
2278.3281,23.46,219.608,114.373,99.096
2278.4531,23.436,219.447,114.149,99.096
2278.5781,23.43,219.214,113.225,99.039
2278.7031,23.451,219.276,112.206,98.942
2278.8281,23.465,219.442,112.129,98.888
2278.9531,23.501,219.86,112.739,98.802
2279.0781,23.525,219.986,113.289,98.766
2279.2031,23.586,220.173,113.902,98.713
2279.3281,23.638,220.401,113.88,98.714
2279.4531,23.644,220.325,113.99,98.714
2279.5781,23.605,219.736,114.592,98.719
2279.7031,23.532,219.174,115.134,98.735
2279.8281,23.5,218.822,115.127,98.749
2279.9531,23.463,217.619,115.035,98.787
2280.0781,23.451,216.803,115.484,98.828
2280.2031,23.449,216.83,115.247,98.856
2280.3281,23.45,217.089,113.583,98.901
2280.4531,23.454,217.636,110.716,98.949
2280.5781,23.455,218.195,109.114,98.985
2280.7031,23.456,219.094,107.869,99.058
2280.8281,23.456,219.175,108.902,99.107
2280.9531,23.454,219.058,113.148,99.222
2281.0781,23.453,218.88,116.128,99.373
2281.2031,23.452,218.72,116.046,99.455
2281.3281,23.453,218.513,114.529,99.619
2281.4531,23.46,218.558,114.05,99.83
2281.5781,23.466,218.571,114.288,99.934
2281.7031,23.483,218.688,114.941,100.162
2281.8281,23.494,218.951,114.777,100.355
2281.9531,23.495,219.014,114.921,100.44
2282.0781,23.493,219.077,117.088,100.594
2282.2031,23.493,219.182,118.945,100.656
2282.3281,23.494,219.451,121.242,100.763
2282.4531,23.494,219.604,119.278,100.836
2282.5781,23.494,219.649,117.619,100.854
2282.7031,23.5,219.7,116.62,100.882
2282.8281,23.516,219.581,118.092,100.895
2282.9531,23.525,219.298,118.232,100.91
2283.0781,23.54,218.002,115.804,100.952
2283.2031,23.547,216.753,111.876,101.008
2283.3281,23.547,216.644,110.494,101.033
2283.4531,23.542,217.554,109.952,101.038
2283.5781,23.528,219.908,112.342,101.011
2283.7031,23.518,221.46,114.262,100.976
2283.8281,23.496,223.854,117.56,100.889
2283.9531,23.485,224.326,118.174,100.849
2284.0781,23.468,224.323,117.364,100.746
2284.2031,23.46,223.687,117.086,100.636
2284.3281,23.459,223.312,117.93,100.572
2284.4531,23.451,223.09,120.319,100.421
2284.5781,23.425,223.336,121.271,100.236
2284.7031,23.411,223.341,121.447,100.132
2284.8281,23.399,223.106,122.201,99.897
2284.9531,23.41,222.763,121.517,99.655
2285.0781,23.416,222.462,120.237,99.538
2285.2031,23.423,221.583,118.328,99.289
2285.3281,23.424,221.845,118.495,99.141
2285.4531,23.428,225.2,120.081,98.756
2285.5781,23.429,226.514,120.014,98.234
2285.7031,23.426,224.883,118.738,97.913
2285.8281,23.421,221.201,113.753,97.147
2285.9531,23.421,218.422,106.486,96.254
2286.0781,23.422,216.831,102.802,95.78
2286.2031,23.42,216.908,97.562,94.782
2286.3281,23.418,222.415,95.442,93.708
2286.4531,23.419,224.995,95.016,93.154
2286.5781,23.423,227.288,94.271,92.079
2286.7031,23.427,227.096,93.709,91.073
2286.8281,23.428,226.711,93.682,90.6
2286.9531,23.423,225.765,93.264,89.75
2287.0781,23.415,225.201,92.193,89.365
2287.2031,23.39,224.217,88.339,88.668
2287.3281,23.354,223.581,85.207,88.063
2287.4531,23.334,223.214,84.823,87.811
2287.5781,23.292,222.528,85.004,87.373
2287.7031,23.249,222.446,83.791,86.986
2287.8281,23.229,222.485,82.79,86.772
2287.9531,23.195,222.66,81.051,86.263
2288.0781,23.174,223.677,78.18,85.674
2288.2031,23.167,224.404,76.055,85.368
2288.3281,23.152,225.487,72.428,84.833
2288.4531,23.122,225.98,73.13,84.441
2288.5781,23.104,226.135,75.077,84.316
2288.7031,23.081,226.145,79.517,84.177
2288.8281,23.079,225.943,81.527,84.164
2288.9531,23.08,225.483,84.665,84.25
2289.0781,23.064,225.432,85.9,84.477
2289.2031,23.049,225.42,85.676,84.653
2289.3281,23.019,225.108,84.18,85.172
2289.4531,23.01,224.581,84.137,85.881
2289.5781,23.022,224.266,85.186,86.284
2289.7031,23.089,223.616,88.259,87.112
2289.8281,23.195,223.214,90.041,87.888
2289.9531,23.244,223.032,90.071,88.232
2290.0781,23.307,221.714,89.341,88.789
2290.2031,23.324,220.03,88.823,89.001
2290.3281,23.335,215.384,87.126,89.296
2290.4531,23.311,212.541,84.494,89.427
2290.5781,23.289,211.954,83.488,89.426
2290.7031,23.248,211.356,84.436,89.318
2290.8281,23.234,213.074,87.176,89.071
2290.9531,23.234,214.72,87.444,88.884
2291.0781,23.235,216.793,84.61,88.438
2291.2031,23.234,217.022,80.682,87.918
2291.3281,23.232,217.35,79.159,87.665
2291.4531,23.231,218.404,75.9,87.196
2291.5781,23.232,218.146,72.286,86.785
2291.7031,23.236,217.405,71.142,86.62
2291.8281,23.269,215.375,70.511,86.318
2291.9531,23.303,214.378,70.791,86.198
2292.0781,23.391,213.618,73.766,85.99
2292.2031,23.47,215.083,83.022,85.837
2292.3281,23.497,216.401,89.653,85.776
2292.4531,23.522,219.917,101.844,85.692
2292.5781,23.516,223.109,107.039,85.672
2292.7031,23.514,223.796,107.024,85.701
2292.8281,23.532,223.471,104.517,85.819
2292.9531,23.562,221.824,100.45,85.955
2293.0781,23.569,220.591,97.184,86.019
2293.2031,23.548,217.752,87.879,86.148
2293.3281,23.52,216.352,83.099,86.212
2293.4531,23.423,214.02,77.16,86.358
2293.5781,23.287,212.376,77.948,86.6
2293.7031,23.217,211.343,80.008,86.757
2293.8281,23.114,207.525,84.614,87.119
2293.9531,23.078,201.551,86.945,87.494
2294.0781,23.083,198.296,86.34,87.716
2294.2031,23.103,192.273,81.494,88.248
2294.3281,23.098,188.841,75.081,88.887
2294.4531,23.083,188.948,72.71,89.272
2294.5781,23.054,193.001,71.158,90.166
2294.7031,23.054,203.859,74.774,91.155
2294.8281,23.066,212.021,79.139,91.659
2294.9531,23.101,226.937,92.646,92.66
2295.0781,23.12,231.261,99.866,93.159
2295.2031,23.164,235.474,109.473,94.133
2295.3281,23.218,234.613,112.049,95.083
2295.4531,23.248,231.963,112.818,95.54
2295.5781,23.306,230.709,115.884,96.415
2295.7031,23.359,239.492,119.491,97.213
2295.8281,23.382,243.661,121.42,97.58
2295.9531,23.427,248.698,126.011,98.257
2296.0781,23.474,253.411,129.819,98.876
2296.2031,23.5,255.505,130.59,99.185
2296.3281,23.561,260.711,130.62,99.787
2296.4531,23.594,264.09,130.946,100.07
2296.5781,23.664,267.607,132.744,100.602
2296.7031,23.717,263.874,134.246,101.045
2296.8281,23.732,259.592,134.506,101.228
2296.9531,23.748,247.139,134.357,101.496
2297.0781,23.769,237.767,133.266,101.705
2297.2031,23.784,237.452,132.16,101.81
2297.3281,23.818,247.69,129.501,102.048
2297.4531,23.851,265.017,129.033,102.367
2297.5781,23.866,270.81,130.197,102.571
2297.7031,23.903,272.398,133.491,103.015
2297.8281,23.943,261.818,133.785,103.448
2297.9531,23.954,252.468,131.97,103.637
2298.0781,23.948,238.105,125.24,103.914
2298.2031,23.937,239.723,121.437,103.998
2298.3281,23.941,258.456,117.166,104.031
2298.4531,24.067,273.987,120.159,103.936
2298.5781,24.165,276.552,123.323,103.841
2298.7031,24.297,271.446,127.883,103.58
2298.8281,24.224,252.28,126.609,103.291
2298.9531,24.138,242.189,124.585,103.139
2299.0781,24.001,231.788,120.577,102.863
2299.2031,23.962,230.268,117.845,102.614
2299.3281,23.958,229.915,116.88,102.509
2299.4531,23.958,227.584,115.186,102.346
2299.5781,23.964,224.278,114.136,102.229
2299.7031,23.964,224.753,114.325,102.193
2299.8281,23.949,228.069,116.317,102.136
2299.9531,23.932,228.823,117.488,102.096
2300.0781,23.894,228.942,118.244,101.956
2300.2031,23.869,227.614,116.971,101.735
2300.3281,23.863,225.417,115.898,101.604
2300.4531,23.855,219.649,112.44,101.362
2300.5781,23.846,215.928,107.303,101.122
2300.7031,23.84,215.142,104.952,101.009
2300.8281,23.833,215.468,103.292,100.758
2300.9531,23.834,218.164,106.535,100.383
2301.0781,23.836,220.526,109.289,100.126
2301.2031,23.83,226.393,115.339,99.408
2301.3281,23.819,228.66,118.048,98.957
2301.4531,23.784,230.523,121.973,97.922
2301.5781,23.745,230.985,123.796,96.848
2301.7031,23.726,230.976,124.171,96.34
2301.8281,23.688,230.312,125.714,95.455
2301.9531,23.653,230.093,128.747,94.939
2302.0781,23.638,230.398,129.993,94.895
2302.2031,23.615,231.936,130.524,95.348
2302.3281,23.599,236.52,128.892,96.654
2302.4531,23.595,239.55,127.919,97.613
2302.5781,23.588,245.632,126.283,99.984
2302.7031,23.575,253.191,124.966,102.633
2302.8281,23.567,255.688,124.634,103.965
2302.9531,23.553,252.09,123.404,106.431
2303.0781,23.546,246.815,121.496,107.492
2303.2031,23.532,232.922,113.054,109.214
2303.3281,23.513,216.316,99.977,110.406
2303.4531,23.505,210.059,93.988,110.819
2303.5781,23.498,207.688,89.033,111.399
2303.7031,23.505,214.958,95.671,111.79
2303.8281,23.512,219.393,101.537,111.942
2303.9531,23.528,225.839,111.761,112.117
2304.0781,23.545,227.55,115.914,112.133
2304.2031,23.554,226.848,116.207,112.072
2304.3281,23.588,224.722,116.552,111.819
2304.4531,23.615,224.82,117.497,111.639
2304.5781,23.685,229.908,121.371,111.123
2304.7031,23.752,240.903,125.638,110.411
2304.8281,23.778,246.084,127.101,109.98
2304.9531,23.816,249.564,128.144,109.011
2305.0781,23.845,245.8,126.713,107.969
2305.2031,23.858,242.763,125.693,107.494
2305.3281,23.881,234.281,124.669,106.653
2305.4531,23.9,227.841,125.11,105.953
2305.5781,23.908,227.408,125.035,105.63
2305.7031,23.927,228.74,122.896,104.995
2305.8281,23.953,227.796,119.567,104.267
2305.9531,23.967,226.517,118.116,103.834
2306.0781,23.993,223.495,115.051,102.906
2306.2031,24.004,221.82,112.763,102.416
2306.3281,24.024,218.886,106.368,101.439
2306.4531,24.045,218.954,100.264,100.577
2306.5781,24.057,220.53,98.91,100.209
2306.7031,24.083,226.695,100.808,99.672
2306.8281,24.102,238.652,107.162,99.446
2306.9531,24.105,245.784,111.613,99.445
2307.0781,24.098,254.804,121.946,99.611
2307.2031,24.077,254.147,129.875,99.949
2307.3281,24.062,251.626,131.079,100.144
2307.4531,24.025,242.599,127.655,100.483
2307.5781,24.002,236.802,124.694,100.62
2307.7031,23.957,231.722,120.7,100.881
2307.8281,23.917,244.612,119.033,101.129
2307.9531,23.9,254.392,118.446,101.253
2308.0781,23.872,266.921,118.197,101.542
2308.2031,23.841,268.559,120.332,101.93
2308.3281,23.82,266.296,122.186,102.141
2308.4531,23.769,254.314,125.26,102.559
2308.5781,23.714,244.986,126.133,102.99
2308.7031,23.689,245.533,125.789,103.2
2308.8281,23.646,249.543,124.384,103.597
2308.9531,23.613,249.275,123.726,103.997
2309.0781,23.601,247.804,123.59,104.209
2309.2031,23.586,242.028,121.915,104.674
2309.3281,23.581,237.855,120.097,104.894
2309.4531,23.573,229.815,115.665,105.313
2309.5781,23.561,225.745,112.038,105.713
2309.7031,23.553,225.339,110.948,105.921
2309.8281,23.538,225.308,111.012,106.324
2309.9531,23.53,225.543,113.18,106.636
2310.0781,23.529,226.486,114.031,106.741
2310.2031,23.523,228.86,113.703,106.771
2310.3281,23.509,228.03,111.487,106.478
2310.4531,23.5,226.767,110.264,106.23
2310.5781,23.481,225.613,108.986,105.582
2310.7031,23.463,225.287,110.225,104.8
2310.8281,23.458,225.19,111.498,104.388
2310.9531,23.456,227.156,114.027,103.536
2311.0781,23.458,229.029,115.258,103.108
2311.2031,23.428,232.352,118.212,102.253
2311.3281,23.237,233.311,119.918,101.386
2311.4531,23.067,232.473,119.282,100.939
2311.5781,22.694,229.885,115.906,100.016
2311.7031,22.476,230.172,115.239,99.087
2311.8281,22.442,231.992,117.643,98.631
2311.9531,22.435,238.682,125.621,97.745
2312.0781,22.434,248.497,131.336,96.985
2312.2031,22.431,254.329,132.221,96.686
2312.3281,22.407,264.065,132.016,96.311
2312.4531,22.398,265.698,132.248,96.255
2312.5781,22.475,261.764,133.512,96.41
2312.7031,22.75,251.643,132.9,96.891
2312.8281,22.923,245.025,130.961,97.222
2312.9531,23.182,233.452,125.038,98.073
2313.0781,23.248,229.972,121.867,99.119
2313.2031,23.24,231.097,122.163,99.693
2313.3281,23.209,236.976,124.684,100.922
2313.4531,23.182,241.29,128.109,102.156
2313.5781,23.171,240.622,129.906,102.763
2313.7031,23.155,236.712,132.689,103.905
2313.8281,23.14,232.331,133.438,104.912
2313.9531,23.128,229.361,133.069,105.365
2314.0781,23.09,224.044,130.624,106.105
2314.2031,23.063,222.661,128.319,106.381
2314.3281,23.006,221.641,123.208,106.713
2314.4531,22.956,222.103,120.707,106.761
2314.5781,22.935,222.235,120.36,106.689
2314.7031,22.894,220.229,117.873,106.302
2314.8281,22.854,217.723,109.94,105.585
2314.9531,22.839,217.337,104.5,105.119
2315.0781,22.821,217.021,94.222,103.982
2315.2031,22.8,217.183,87.439,102.657
2315.3281,22.783,218.539,85.393,101.969
2315.4531,22.742,222.349,82.676,100.609
2315.5781,22.726,223.287,81.899,99.958
2315.7031,22.721,223.059,81.331,98.718
2315.8281,22.752,222.841,82.268,97.6
2315.9531,22.775,222.535,84.212,97.103
2316.0781,22.805,221.172,92.447,96.275
2316.2031,22.778,222.114,104.438,95.809
2316.3281,22.746,225.128,110.457,95.752
2316.4531,22.675,236.713,121.56,95.981
2316.5781,22.634,247.437,131.548,96.599
2316.7031,22.632,249.42,135.062,97.033
2316.8281,22.661,247.456,136.055,98.1
2316.9531,22.711,238.929,130.689,99.324
2317.0781,22.735,232.554,127.504,99.953
2317.2031,22.772,222.187,123.357,101.188
2317.3281,22.784,220.263,122.621,101.782
2317.4531,22.8,220.561,122.763,102.819
2317.5781,22.81,221.366,123.315,103.742
2317.7031,22.811,221.351,122.94,104.184
2317.8281,22.803,220.316,119.835,105.077
